"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006282","regulation of DNA repair","62/2806","236/18860",0.26271186440678,1.7657682689636,4.94912497656482,3.39649669046204e-06,0.00076830304173119,0.000693529217511668,"ABRAXAS1/ACTB/ARID1B/ATM/ATXN7L3/BABAM2/BCL7A/DDX11/DEK/DHX9/DPF2/EPC1/EPC2/ERCC6/FIGNL1/FUS/H2AX/HMGA2/HSF1/INO80C/INO80E/KAT7/MAGEF1/MBTD1/MORF4L1/MRGBP/MRNIP/OGG1/PARP3/PIAS4/PML/POLH/PPP4R2/PRKDC/RAD51AP1/RNF126/RTEL1/RUVBL1/SENP3/SETMAR/SHLD2/SIRT7/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SMCHD1/SPIRE2/SUPT7L/SUV39H1/TADA2B/TAF5L/TAF6/TIGAR/TIMELESS/TRIM28/TWIST1/UBQLN4/USP1/YEATS4/YY1/ZCWPW1",62
"GO:0010586","miRNA metabolic process","35/2806","108/18860",0.324074074074074,2.17820279295689,5.13357206195969,3.48912585395429e-06,0.00076830304173119,0.000693529217511668,"AGO1/AGO2/BMP2/BMPR1A/DICER1/EGR1/ELOB/FOXA1/FOXO3/GATA2/HRAS/KHSRP/KLF4/MRTFB/MYB/NCOR2/NFATC3/NFIB/NR1H2/PARN/PAX6/POU2F1/PPARA/PPARG/QKI/RELA/SMAD4/SMAD6/SMARCA4/SREBF2/TEAD1/TENT2/TWIST1/YY1/ZNF512B",35
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","83/2806","344/18860",0.241279069767442,1.62171178040412,4.8652623766422,3.54289940192248e-06,0.00076830304173119,0.000693529217511668,"ACIN1/CDC5L/CIRBP/COIL/DAZAP1/DCPS/DDX39A/DDX39B/DDX42/DHX8/DHX9/DNAJC17/DYRK1A/ESRP2/FMR1/GEMIN2/GEMIN4/HNRNPA1/HNRNPA3/HNRNPF/HNRNPH1/HNRNPH3/HNRNPL/HNRNPM/HNRNPR/HNRNPU/HNRNPUL2/HTATSF1/ILF3/KHDRBS1/KHDRBS3/LARP7/LSM2/LSM8/LUC7L/NCL/NPM1/PABPC1/PAXBP1/PRPF40A/PRPF6/PRPF8/PTBP1/PTBP2/QKI/RBFOX1/RBM14/RBM17/RBM42/RBMX/RBMX2/SAP18/SART1/SETX/SF1/SF3A2/SNRNP25/SNRNP70/SNRPD2/SNRPN/SRPK1/SRPK2/SRRM2/SRSF10/SRSF4/SRSF5/SRSF6/STRAP/SYNCRIP/TAF12-DT/TRA2A/TSSC4/TXNL4B/U2AF2/UBL5/UPF1/USP39/USP49/YJU2B/YTHDC1/ZC3H14/ZMAT2/ZRSR2",83
"GO:0000398","mRNA splicing, via spliceosome","83/2806","344/18860",0.241279069767442,1.62171178040412,4.8652623766422,3.54289940192248e-06,0.00076830304173119,0.000693529217511668,"ACIN1/CDC5L/CIRBP/COIL/DAZAP1/DCPS/DDX39A/DDX39B/DDX42/DHX8/DHX9/DNAJC17/DYRK1A/ESRP2/FMR1/GEMIN2/GEMIN4/HNRNPA1/HNRNPA3/HNRNPF/HNRNPH1/HNRNPH3/HNRNPL/HNRNPM/HNRNPR/HNRNPU/HNRNPUL2/HTATSF1/ILF3/KHDRBS1/KHDRBS3/LARP7/LSM2/LSM8/LUC7L/NCL/NPM1/PABPC1/PAXBP1/PRPF40A/PRPF6/PRPF8/PTBP1/PTBP2/QKI/RBFOX1/RBM14/RBM17/RBM42/RBMX/RBMX2/SAP18/SART1/SETX/SF1/SF3A2/SNRNP25/SNRNP70/SNRPD2/SNRPN/SRPK1/SRPK2/SRRM2/SRSF10/SRSF4/SRSF5/SRSF6/STRAP/SYNCRIP/TAF12-DT/TRA2A/TSSC4/TXNL4B/U2AF2/UBL5/UPF1/USP39/USP49/YJU2B/YTHDC1/ZC3H14/ZMAT2/ZRSR2",83
"GO:0007098","centrosome cycle","44/2806","150/18860",0.293333333333333,1.97158469945355,4.99460257761489,4.27702528381015e-06,0.000895520604251559,0.000808365540936459,"ARHGEF10/BNIP2/BRSK1/C2CD3/CCDC102B/CCNF/CDK1/CEP120/CEP192/CEP250/CEP295/CEP44/CEP63/CEP72/CHD3/CHMP2B/CHMP5/CNTLN/CNTROB/DCTN1/DEUP1/DNM2/FBXW5/GADD45A/GEN1/KIF11/MDM1/NAT10/NDEL1/NPM1/NUBP1/NUP62/PARD6B/PDCD6IP/PKD2/PLK4/PPP1R12A/RANBP1/RBM14/SPICE1/SSX2IP/TRIM37/UXT/XRCC2",44
"GO:2000779","regulation of double-strand break repair","44/2806","151/18860",0.291390728476821,1.95852784713929,4.94401130280939,5.17671418588947e-06,0.00101407064871635,0.000915377898180787,"ACTB/ARID1B/ATM/BCL7A/DDX11/DEK/DPF2/EPC1/EPC2/ERCC6/FIGNL1/FUS/H2AX/HMGA2/HSF1/MAGEF1/MBTD1/MORF4L1/MRGBP/MRNIP/OGG1/PARP3/PIAS4/PML/PPP4R2/PRKDC/RAD51AP1/RNF126/RTEL1/RUVBL1/SENP3/SETMAR/SHLD2/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SMCHD1/SPIRE2/TIMELESS/TWIST1/UBQLN4/YEATS4/ZCWPW1",44
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","48/2806","170/18860",0.282352941176471,1.89778206364513,4.91589127346848,5.17723816044252e-06,0.00101407064871635,0.000915377898180787,"ABRAXAS1/AFG2B/ARHGEF10/BCCIP/CCNB1/CCSAP/CDK1/CENPA/CEP192/CHMP2B/CHMP5/CHMP7/DCTN1/DYNC1H1/EFHC1/EML1/FLNA/FSD1/GNAI1/GPSM2/HNRNPU/INTS13/KIF11/KIF2A/MYBL2/NDEL1/NEK6/NUMA1/NUP62/PAFAH1B1/PARP3/PAX6/PCNT/PLK3/PRC1/PTPA/RAE1/RAN/RCC1/RHOA/SPAST/SPDL1/SPICE1/STAG2/TACC1/TUBG1/TUBG2/UHRF1",48
"GO:0000956","nuclear-transcribed mRNA catabolic process","39/2806","128/18860",0.3046875,2.04789959016393,4.973293787228,5.42143625314433e-06,0.00102871752903414,0.000928599295069821,"AGO1/AGO2/ATM/CAPRIN1/CNOT4/CNOT6L/CNOT8/CNOT9/CTIF/DCPS/DHX34/DHX9/EIF4ENIF1/EXOSC2/EXOSC6/EXOSC8/FMR1/HBS1L/HNRNPAB/HNRNPU/MLH1/NBAS/PABPC1/PAN2/PAN3/PARN/PNRC1/POLR2G/SKIC2/SKIC3/SMG7/SMG9/SYNCRIP/TENT2/TENT4A/TNRC6B/TNRC6C/UPF1/YBX1",39
"GO:0022011","myelination in peripheral nervous system","15/2806","30/18860",0.5,3.36065573770492,5.40978068191712,6.24946880954019e-06,0.00106165223207922,0.000958328682552618,"AKT1/AKT2/ARHGEF10/CNTNAP1/DAG1/DICER1/NDRG1/NF1/NTRK2/PALS1/PARD3/PLEC/POU3F1/PPP3R1/SKI",15
"GO:0032292","peripheral nervous system axon ensheathment","15/2806","30/18860",0.5,3.36065573770492,5.40978068191712,6.24946880954019e-06,0.00106165223207922,0.000958328682552618,"AKT1/AKT2/ARHGEF10/CNTNAP1/DAG1/DICER1/NDRG1/NF1/NTRK2/PALS1/PARD3/PLEC/POU3F1/PPP3R1/SKI",15
"GO:0001701","in utero embryonic development","98/2806","429/18860",0.228438228438228,1.53540448622416,4.6897288847593,6.25861206521007e-06,0.00106165223207922,0.000958328682552618,"ACVR1B/AKAP3/AKT1/ARMC5/ASCL2/B9D1/BMP2/BMP7/BMPR1A/BNIP2/BRK1/BTF3/BYSL/C2CD3/CAMSAP3/CCN1/CCNB1/CEBPA/CHD7/CMIP/CMTM3/CTR9/CUL3/DNAJB6/E2F7/ENDOG/ERCC2/FKRP/FOXC1/FUT8/GATA2/GLI3/GNA13/GPI/GSE1/HEY2/HM13/HORMAD1/HS6ST1/HSF1/IWS1/JAG2/KDM4C/KDM8/KLF4/LIF/LIG4/MAFF/MATR3/MBD3/MBNL1/MDFI/MGAT1/MIB1/MYB/MYH10/NCKAP1/NCOA1/NDEL1/NOTCH1/NR2F2/PKD2/PLK4/PLOD3/PPP4R4/PRICKLE2/PTCH1/PTPN18/RBBP8/RIC8A/RPA1/RSPO3/RTF1/SCO2/SEC24C/SEC24D/SENP2/SMAD2/SMAD4/SMARCB1/SMG9/SP3/SPINT2/SUV39H1/TAB1/TAF8/TEAD4/TENT5C/TRIM28/TTLL4/TWIST1/UNK/VASH1/VASH2/WDTC1/XRCC2/YBX1/YTHDC1",98
"GO:0140014","mitotic nuclear division","70/2806","281/18860",0.249110320284698,1.67434805437256,4.76143254069177,6.2943808226041e-06,0.00106165223207922,0.000958328682552618,"ABRAXAS1/AKAP8/ANAPC11/ANLN/APC/ARHGEF10/ATM/BCCIP/BMP7/BROX/BUB3/CCDC86/CCNB1/CCSAP/CDC14A/CDC14B/CDC25C/CDC42/CDK1/CDT1/CENPF/CEP192/CHMP2B/CHMP5/CHMP7/CUL3/DAPK3/DMRT1/EML4/EPS8/FBXW5/FLNA/GEN1/HASPIN/HNRNPU/KIF11/KIF2A/KLHL22/KNL1/L3MBTL1/MAD1L1/MIS12/MKI67/MYBL2/NCAPD3/NCAPH/NDEL1/NFIB/NSMCE2/NUMA1/NUP62/PPP2R2D/PRC1/RAN/RANBP1/RCC1/RHOA/SEH1L/SKA1/SMARCA5/SMC4/SPAST/SPDL1/SPICE1/STAG2/TENT4A/TUBG1/TUBG2/UBE2I/UHRF1",70
"GO:0000082","G1/S transition of mitotic cell cycle","63/2806","246/18860",0.25609756097561,1.72131147540984,4.76082342905621,6.98519451468571e-06,0.00112276672513728,0.00101349530854133,"ACTB/ACVR1B/AKT1/APC/ARID1B/BCL7A/BID/CACNB4/CCNB1/CCND1/CCND3/CCNE2/CCNF/CCNH/CCNI/CCNJL/CDC34/CDC6/CDC7/CDC73/CDK1/CDK10/CDK2AP2/CDKN2A/CDKN2C/CPSF3/CUL2/CUL3/DACT1/DDX3X/DPF2/E2F1/E2F7/EIF4EBP1/FBXO7/FHL1/ID2/INHBA/KHDRBS1/KLF4/MEPCE/MYB/PIAS1/PKD2/PLK3/PPP6C/PRKDC/PRMT2/RBBP8/RBL2/RBX1/RCC1/SENP2/SMARCA4/SMARCB1/SMARCC1/SMARCD3/TCF3/TFDP1/TMEM14B/UBE2E2/USP38/WAC",63
"GO:0007422","peripheral nervous system development","30/2806","89/18860",0.337078651685393,2.26561060968871,5.00337367998986,7.02653747615557e-06,0.00112276672513728,0.00101349530854133,"ADGRB2/AKT1/AKT2/ARHGEF10/CDK1/CLDN1/CNTNAP1/DAG1/DICER1/EGR3/GSTM3/HOXD10/HRAS/NDRG1/NF1/NGF/NRG1/NTRK2/PALS1/PARD3/PLEC/PLXNA4/PMP22/POU3F1/PPP3R1/RELA/RUNX3/SCN8A/SKI/SOS1",30
"GO:0051321","meiotic cell cycle","73/2806","299/18860",0.244147157190635,1.64098908931411,4.67086247265185,8.62986208196927e-06,0.00134360314260814,0.00121283918652669,"ANAPC1/ANAPC10/ANAPC11/ATM/BAG6/BRME1/BUB3/CCNE2/CDC25B/CDC25C/CHFR/CKS2/DMRT1/EHMT2/ERCC4/FANCA/FIGNL1/FZR1/H2AX/HFM1/HORMAD1/HSF1/HSF2BP/ING2/KASH5/KNL1/LIF/LSM14B/M1AP/MAEL/MAJIN/MCMDC2/MEI1/MEIOSIN/MLH1/MLH3/MOV10L1/MSH4/MSH5/NCAPD3/NCAPH/NDC1/NUMA1/PRDM9/PSMA8/RAD51AP1/RBBP8/RMI1/RPA1/SIRT7/SKA1/SLC25A31/SMC4/SPATA22/SPIN1/SPIRE2/SPO11/STAG2/STAG3/SYCP2/TOP6BL/TUBG1/TUBG2/TUBGCP3/TUBGCP4/TUBGCP5/TUBGCP6/UBB/WASHC5/WNT4/XRCC2/YTHDF2/ZCWPW1",73
"GO:1901988","negative regulation of cell cycle phase transition","68/2806","274/18860",0.248175182481752,1.66806270192653,4.65705186849116,9.70045981918319e-06,0.00146953313589404,0.00132651325126556,"ABRAXAS1/APBB2/APC/ATM/BABAM2/BRD4/BRSK1/BUB3/CACNB4/CAMSAP3/CCNB1/CCND1/CDC14B/CDC45/CDC5L/CDC6/CDC73/CDK1/CDK2AP2/CDT1/CENPF/CEP63/CHFR/CLOCK/DACT1/DNA2/DTL/E2F1/E2F7/ERCC6/FBXO7/FHL1/FOXN3/FOXO4/FZR1/GEN1/H2AX/HASPIN/HORMAD1/INHBA/INTS3/INTS7/KLF4/KLHL22/KNL1/MAD1L1/MRNIP/NABP2/NAE1/PABIR1/PKD2/PLK3/PRKDC/PRMT2/RAD9A/RBBP8/RBL2/SETMAR/SKA1/SPDL1/TAOK1/TAOK2/TELO2/TIMELESS/TPRA1/TRIM39/WAC/ZFYVE19",68
"GO:0031122","cytoplasmic microtubule organization","24/2806","65/18860",0.369230769230769,2.48171500630517,5.00278370811367,9.92273691891563e-06,0.00146953313589404,0.00132651325126556,"CEP120/CLIP3/CLIP4/CRIPT/DYNC1H1/FSD1/HOOK1/HOOK3/KANK1/KATNA1/MAPT/NUMA1/PAFAH1B1/PLK3/PPFIBP1/RHOA/SLK/TBCB/TUBG1/TUBG2/TUBGCP3/TUBGCP4/TUBGCP5/TUBGCP6",24
"GO:0006260","DNA replication","71/2806","290/18860",0.244827586206897,1.6455624646693,4.63172592036643,1.02913486731913e-05,0.00148783497960994,0.00134303389827837,"ADRA2A/ATM/CAMSAP3/CCNE2/CDC34/CDC45/CDC6/CDC7/CDK1/CDK2AP1/CDT1/CHRAC1/CHTF18/DDX11/DHX9/DNA2/DNAJA3/DTL/DYNLL1/E2F7/EHMT2/ENDOG/ESCO1/FZR1/GEN1/GMNN/ING5/INO80C/INO80E/KAT7/KCTD13/LIG3/LRWD1/MCM2/MCM3/MCM4/MMS22L/NFIB/NFIC/NFIX/ORC6/POLA1/POLA2/POLD3/POLG/POLH/PRKDC/PTK6/RBBP7/RBBP8/RBMS1/RECQL4/REV3L/RFC3/RMI1/RNF126/RPA1/RTEL1/RUVBL1/SAMHD1/SENP2/SET/SETMAR/SMARCA5/TIMELESS/TOP1/TWNK/UPF1/WDR18/WRNIP1/YY1",71
"GO:2000781","positive regulation of double-strand break repair","32/2806","100/18860",0.32,2.15081967213115,4.82394551992881,1.2074920417367e-05,0.00167838935982537,0.0015150428882551,"ACTB/ARID1B/ATM/BCL7A/DDX11/DPF2/EPC1/EPC2/ERCC6/FUS/H2AX/MBTD1/MORF4L1/MRGBP/MRNIP/PARP3/PIAS4/PRKDC/RAD51AP1/RNF126/RUVBL1/SETMAR/SHLD2/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SMCHD1/SPIRE2/TIMELESS/YEATS4/ZCWPW1",32
"GO:0007127","meiosis I","39/2806","132/18860",0.295454545454545,1.98584202682563,4.75182160600956,1.2162241737865e-05,0.00167838935982537,0.0015150428882551,"ATM/BAG6/BRME1/CCNE2/CDC25B/CKS2/DMRT1/EHMT2/ERCC4/HFM1/HORMAD1/HSF2BP/ING2/KASH5/KNL1/M1AP/MAEL/MAJIN/MCMDC2/MEI1/MLH1/MLH3/MOV10L1/MSH4/MSH5/NDC1/PRDM9/PSMA8/RAD51AP1/RMI1/SIRT7/SLC25A31/SPATA22/SPO11/STAG3/SYCP2/TOP6BL/UBB/ZCWPW1",39
"GO:0070192","chromosome organization involved in meiotic cell cycle","24/2806","66/18860",0.363636363636364,2.4441132637854,4.91332110214243,1.34085864101075e-05,0.00180926525960384,0.0016331815073083,"ATM/BAG6/CCNE2/EHMT2/HORMAD1/KASH5/MAEL/MAJIN/MCMDC2/MLH1/MLH3/MSH4/MSH5/NCAPD3/NCAPH/NDC1/PRDM9/SIRT7/SMC4/SPATA22/SPO11/STAG3/SYCP2/ZCWPW1",24
"GO:0044818","mitotic G2/M transition checkpoint","21/2806","54/18860",0.388888888888889,2.61384335154827,4.96502655638472,1.39585000076749e-05,0.00182048887560084,0.00164331280342098,"ABRAXAS1/ATM/BABAM2/BRSK1/CDC14B/CDC6/CDK1/CHFR/DTL/FOXN3/FOXO4/FZR1/INTS3/MRNIP/NABP2/NAE1/PABIR1/RBBP8/TAOK1/TAOK2/TRIM39",21
"GO:0006261","DNA-templated DNA replication","47/2806","171/18860",0.274853801169591,1.84737800786118,4.65365031047356,1.40913993994136e-05,0.00182048887560084,0.00164331280342098,"ATM/CAMSAP3/CCNE2/CDC34/CDC45/CDC6/CDC7/CDK1/CDK2AP1/CDT1/CHRAC1/DDX11/DNA2/DNAJA3/DYNLL1/E2F7/ENDOG/FZR1/GEN1/GMNN/KAT7/LIG3/LRWD1/MCM2/MCM3/MCM4/MMS22L/ORC6/POLA1/POLA2/POLD3/POLG/PRKDC/RBBP8/REV3L/RFC3/RNF126/RPA1/RTEL1/SAMHD1/SENP2/SETMAR/TIMELESS/TWNK/UPF1/WDR18/WRNIP1",47
"GO:1902893","regulation of miRNA transcription","26/2806","75/18860",0.346666666666667,2.33005464480874,4.82509702172227,1.60173748395904e-05,0.00202619791720819,0.00182900155240674,"BMP2/BMPR1A/EGR1/FOXA1/FOXO3/GATA2/KLF4/MRTFB/MYB/NCOR2/NFATC3/NFIB/NR1H2/PAX6/POU2F1/PPARA/PPARG/RELA/SMAD4/SMAD6/SMARCA4/SREBF2/TEAD1/TWIST1/YY1/ZNF512B",26
"GO:0045739","positive regulation of DNA repair","41/2806","143/18860",0.286713286713287,1.92708930413848,4.6524638088572,1.64006790518107e-05,0.0020317388861569,0.00183400325570678,"ABRAXAS1/ACTB/ARID1B/ATM/BABAM2/BCL7A/DDX11/DHX9/DPF2/EPC1/EPC2/ERCC6/FUS/H2AX/INO80C/INO80E/MBTD1/MORF4L1/MRGBP/MRNIP/PARP3/PIAS4/PRKDC/RAD51AP1/RNF126/RUVBL1/SETMAR/SHLD2/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SMCHD1/SPIRE2/TIGAR/TIMELESS/TRIM28/USP1/YEATS4/YY1/ZCWPW1",41
"GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening","15/2806","32/18860",0.46875,3.15061475409836,5.09034302780898,1.6958833762778e-05,0.0020317388861569,0.00183400325570678,"AGO2/CNOT4/CNOT6L/CNOT8/CNOT9/EIF4ENIF1/MLH1/PABPC1/PAN2/PAN3/PARN/POLR2G/TENT4A/TNRC6B/TNRC6C",15
"GO:1903046","meiotic cell cycle process","58/2806","227/18860",0.255506607929515,1.71733949591969,4.54577372620354,1.70650005260214e-05,0.0020317388861569,0.00183400325570678,"ATM/BAG6/BRME1/CCNE2/CDC25B/CDC25C/CHFR/CKS2/DMRT1/EHMT2/ERCC4/FANCA/FIGNL1/FZR1/HFM1/HORMAD1/HSF1/HSF2BP/ING2/KASH5/KNL1/LIF/LSM14B/M1AP/MAEL/MAJIN/MCMDC2/MEI1/MEIOSIN/MLH1/MLH3/MOV10L1/MSH4/MSH5/NCAPD3/NCAPH/NDC1/PRDM9/PSMA8/RAD51AP1/RMI1/SIRT7/SKA1/SLC25A31/SMC4/SPATA22/SPIRE2/SPO11/STAG3/SYCP2/TOP6BL/TUBG1/TUBG2/UBB/WASHC5/WNT4/YTHDF2/ZCWPW1",58
